,Product,Review,Rating
10936,Monitor,Good monitor for small space. Nice screen quality... Speaker has a very low sound. Don't buy if you are looking for a monitor with inbuilt speakers....,4
10937,Monitor,Waste of money. Quality of speaker is very bad and it's not HD.. its720p.. preferably I don't recommend this,1
10938,Monitor,Good,5
10939,Monitor,Good picture quality,4
10940,Monitor,Super,5
10941,Monitor,excellent roduct got good quality speakers also reallyy much happyyy,5
10942,Monitor,Good,5
10943,Monitor,Good product at this cost.,4
10944,Monitor,This is not 19.5... This only 18.5.. Don't cheat.. Quality is low. Sound totaly not come. if u hear monitor sound put your ear at speaker. White screen shown in yellow. Total Waste dont buy.,1
10945,Monitor,Good monitor thanks.,5
10946,Monitor,This monitor is well done. This item is very nice and good product,5
10947,Monitor,Poor display,1
10948,Monitor,Item is the best quality,5
10949,Monitor,very nice product,5
10950,Monitor,Good,4
10951,Monitor,Very good product,4
10952,Monitor,Looking good nice display and also having speakers in monitor it's flat size,4
10953,Monitor,it is hd so not bad not good but manageble as from side pictures are not visible,4
10954,Monitor,"In this product specifications, it is given as HD LED.. But the screen is LCD only... Pls Don't try to cheat customers by giving wrong specifications...",1
10955,Monitor,Good product ...but speaker volume is to low....,4
10956,Monitor,Nice,5
10957,Monitor,Very good.,5
10958,Monitor,Good,5
10959,Monitor,Loved it...according to price worth it,5
10960,Monitor,"No drivers for windows 7, cannot use audio ports on monitor back panel",2
10961,Monitor,Wow product it's!!,4
10962,Monitor,The product sound very low,1
10963,Monitor,Normal products and good👍👍 working,4
10964,Monitor,Nice in range,4
10965,Monitor,Nice product,4
10966,Monitor,Very good product monitor speaker sound very low,5
10967,Monitor,To be honest..this monitor is good well packed you guys should buy it without hesitation,5
10968,Monitor,It's ok. Colors are different from my laptop screen (which is also TN). Pannel itself is quite tough. Overall I liked it.,4
10969,Monitor,Amazing product paisa wasul,5
10970,Monitor,Nice product,5
10971,Monitor,There is no comments it is obviously good product.,5
10972,Monitor,Value for money,5
10973,Monitor,Gg op very nice product at cheap price,5
10974,Monitor,"Nice monitor under this price range, with VGA and HDMI port. Just Go for it.",4
10975,Monitor,Excellent product at a chepest rate as I got 6599 and some people have issue with powercable which is not a big issue as it is easily fit in 3 pin socket. 2 port and speaker is available and speaker is working in HDMI port only.,5
10976,Monitor,Nice product,5
10977,Monitor,Ok product ... So far so good almost 10 months now ... No complains,4
10978,Monitor,Nice product👌,4
10979,Monitor,Within six month screen is having black spot (dead pixels) tried to replace monitor on warranty but they say it's my fault n ignored repair which was under 3 yrs warranty.. Pls don't buy acer products it's waste of money they don't value customer service. 0 Star rating,1
10980,Monitor,Super prodct,5
10981,Monitor,Good quality,5
10982,Monitor,"Whenever I switch on & off any other electronics like fan, light, monitor goes off. I'm using APC quality ups. Still facing problem",1
10983,Monitor,You assured inbuilt speaker but sound of speaker is too weak to be heard.very disappointed.,2
10984,Monitor,Good,4
10985,Monitor,Very good product,5
10986,Monitor,So good production,3
10987,Monitor,Poor display,3
10988,Monitor,"good display, but speaker sound not so good",5
10989,Monitor,Wow great product. I love it ..... No more eye tears....,5
10990,Monitor,Good product and good quality,5
10991,Monitor,Good product,4
10992,Monitor,Amazing,5
10993,Monitor,Average picture clarity. Text are bit blurred though I optimized the picture setting.,3
10994,Monitor,Overall it's a good product. However the speakers provided are of 1W. They are not load enough to watch movie or attend online classes.,3
10995,Monitor,"Amazing build quality , sound and image resolution is amazing . I play PS3 and with 60 hz it gives smooth experience . Recommend to purchase if you want a good monitor.",5
10996,Monitor,Good,5
10997,Monitor,Good product,5
10998,Monitor,Screen is really nice. Crisp and clear for work. Bad for entertainment. Speakers as good as non-existent. But for work - best choice in budget,3
10999,Monitor,"Nice, I am satisfy.",5
11000,Monitor,Nice product...i always like this site and its items...,5
11001,Monitor,Nice product in reasonable price.... good screen quality,4
11002,Monitor,Average product ...speaker only for formality...like a without speaker..no voice in speakar.,3
11003,Monitor,Product good but go for va panal tn panal are not good,3
11004,Monitor,Good Monitor,5
11005,Monitor,Everything is ok but inbuilt speaker is not working and the price is a bit high.,3
11006,Monitor,Bright looking super,4
11007,Monitor,"Good product,brightness is excesd",5
11008,Monitor,Nice,4
11009,Monitor,Great...,5
11010,Monitor,Best in price,5
11011,Monitor,Excellent purchace. i am satisfied with this purchase,5
11012,Monitor,"Very good product it's amezing quality of games and pictures,videos I really enjoyed this monitor thanks acer and flipkart to given me excellent product..",5
11013,Monitor,Best in price range. With inbuilt speakers and hdmi port gives versatile connectivity option,5
11014,Monitor,Good light Good performance 🙂 Budget in monitor,4
11015,Monitor,Just wow.... Picture quality good... and sound should be better...,4
11016,Monitor,Nice,5
11017,Monitor,Screen is good. Speakers have very low volume,4
11018,Monitor,It solves the purpose of having an additional monitor for my laptop. Please do notice that it supports only max resolution of 1366×768. You may have to look out for something else if you need high resolution pics.,4
11019,Monitor,Very good monitor at low budget. Thank you flipkart and the seller,5
11020,Monitor,good pdt..,4
11021,Monitor,Good product. Hv worthiness for given price,5
11022,Monitor,Watch the full review on my YouTube channel TELUGUTECHRIDER.,5
11023,Monitor,Nice product,5
11024,Monitor,Product is good but in side view it glare,3
11025,Monitor,I bought this for Rs.5220 at an offer (including credit card discount). Worth for buying at this price compared to other brands. Good for official (work from home) and personal use. Acer is a good brand gives a better quality and I had a similar monitor which I have used for more than 10 years.,5
11026,Monitor,Superb at this price and also can use as a tv by connect SETUP BOX VIA hdmi cable.,5
11027,Monitor,Nice product and inbuilt speaker sound is good best monitor low price,5
11028,Monitor,Supr product worth,5
11029,Monitor,excellent picture quality at this price but sounds may be something less but over all awesome...,5
11030,Monitor,Best in this range with good company,5
11031,Monitor,Loved it...,5
11032,Monitor,This is very nice product.,3
11033,Monitor,"very good product ,i impressed this product.",5
11034,Monitor,Good display. Only straight view is perfect. Still economical than a regular TV. We loved it.,5
11035,Monitor,"The display works good, it gets its work done. Inbuilt speakers are WORST.",4
11036,Monitor,Good product. Sound quality is very poor,4
11037,Monitor,Its good but not very good.,3
11038,Monitor,Cool,5
11039,Monitor,As the first day of use It's good view good picture quality best for price. Looks also good.,5
11040,Monitor,Monitor display is not clarity.,2
11041,Monitor,GOOD MONITOR AT THE PRICE RANGE,5
11042,Monitor,Nice,5
11043,Monitor,"Display quality is very good, VGA and HDMI both port are available and working fine but speaker quality is not good enough. Its need improvement for speakers. That's why I give 4 star.",4
11044,Monitor,Low Speaker quality,4
11045,Monitor,Perfect size and professional look.  1 star less as i feel stress on my eyes.,4
11046,Monitor,Not good for Gaming. But yes you can do your office work.,4
11047,Monitor,Good Moniter.,5
11048,Monitor,Ok,3
11049,Monitor,Good,5
11050,Monitor,Sound quality need to improve,3
11051,Monitor,Good!,5
11052,Monitor,"Making fool, it is a LCD monitor, no where it is mentioned. It seems a LED monitor as per specifications.",1
11053,Monitor,It good working good quality but here sound problem after 2 month sounds not working voice is so low,5
11054,Monitor,Ok thanks super,5
11055,Monitor,"Very good purchase, got it in just 5000rs, worth it and durable",4
11056,Monitor,built quality is very good. Color production is also very good. Delivery was quick but the delivery boy was not accepting digital payment and was asking for cash instead. Overall good product.,5
11057,Monitor,good product and good service,4
11058,Monitor,Sound quality is poor,3
11059,Monitor,I love it,5
11060,Monitor,Speakers are useless as sound is even not equal to mobile speakers. Except sound issue monitor is good. Don't buy it for inbuilt speakers.,2
11061,Monitor,Very nice,5
11062,Monitor,Good prodect,5
11063,Monitor,6 good performance. Worth,5
11064,Monitor,Wow,5
11065,Monitor,Excellent one.... picture clarity and the function of the monitor is super..... worthy purchase.,4
11066,Monitor,Excellent product,5
11067,Monitor,Best monitor!!!!!,5
11068,Monitor,Ok,5
11069,Monitor,not good,2
11070,Monitor,"Very nice product, must go for it",5
11071,Monitor,Super,5
11072,Monitor,Very bad policy,1
11073,Monitor,nice monitor... for day to day task,5
11074,Monitor,Very nice looking monitar 🥰😘😘😘😘😘😘😘,5
11075,Monitor,Very nice 👍👌,5
11076,Monitor,"Product is satisfying,it is the best one for mid range but the speakers aren't that good and it is an lcd monitor so viewing from an different angle may result in colour change other than this the monitor is pretty good.",4
11077,Monitor,Great Price great product,5
11078,Monitor,"Good budget led, plz improve speaker sound volume",4
11079,Monitor,Very good product 🤞😇😇 Velu for money. Thankx flipkart,1
11080,Monitor,"Not bad, evarege product",3
11081,Monitor,Excellent product at this price. Fully satisfied. Superb packaging and faster delivery. Thanks Flipkart!,5
11082,Monitor,Best product thanks flipkart,5
11083,Monitor,Good,4
11084,Monitor,Nice,5
11085,Monitor,Nice product,5
11086,Monitor,Nice,3
11087,Monitor,Very very nice,5
11088,Monitor,Best product,4
11089,Monitor,Screen resolution is good and good panel quality but inbuilt speakers sound is very poor and low sound,3
11090,Monitor,Okey,3
11091,Monitor,Good service Bijanbari pickup point Thank you so much,5
11092,Monitor,Good product mind blowing,5
11093,Monitor,Nice,5
11094,Monitor,Good one go for it,5
11095,Monitor,Very nice Monitor,5
11096,Monitor,Very poor quality display,1
11097,Monitor,Nice,4
11098,Monitor,Mind blowing,5
11099,Monitor,Best pro dait,4
11100,Monitor,Nice product colour quality is very good with hdmi inbuilt speakers are also good best t panel in this price.,5
11101,Monitor,"Flipkart quick delivery, Power cord is connection is not good. Sound is poor quality. Value for money.",4
11102,Monitor,Nice product,4
11103,Monitor,EXCELLENT PRODUCT. I AM VERY HAPPY.,5
11104,Monitor,Good,5
11105,Monitor,Good,3
11106,Monitor,Nice product,4
11107,Monitor,Nice product useful for pc monitor,5
11108,Monitor,Ok for cost,3
11109,Monitor,Good one,4
11110,Monitor,Nice LED screen monitor thanks Flipkart,5
11111,Monitor,Awesome,5
11112,Monitor,"Nice product, But 5,500 rs is very high.",4
11113,Monitor,Super,5
11114,Monitor,Very nice product,4
11115,Monitor,Very very good,5
11116,Monitor,found 1 dead pixel,3
11117,Monitor,"Good product and its awesome but along with this cable is not good, i changed then its okay",5
11118,Monitor,Great. Nice product,5
11119,Monitor,Just ok,3
11120,Monitor,Good product,4
11121,Monitor,super,4
11122,Monitor,nice pic,5
11123,Monitor,Good dealings,4
11124,Monitor,Good,4
11125,Monitor,Good,5
11126,Monitor,This moniter is a good product in this little price and also speakers including in this i amlike this for short work also purchase this,4
11127,Monitor,Not using to see videos or games.. good for office work,5
